airport_id,ident,name,city,tower_frequency,is_closed,num_runway_water,num_helipad,longest_runway_length,longest_runway_width,num_runways,rating,altitude,lonx,laty
538,HI03,Hanamaulu Airstrip,Hanamaulu,None,0,0,0,1526,16,1,1,404,-159.3993988,22.03684044
539,HI46,Hi 23 Airstrip,Puhi,None,0,0,0,1918,18,1,3,480,-159.4270935,21.96603012
540,PHPA,Port Allen,Hanapepe,None,0,0,0,2468,58,1,3,24,-159.6031952,21.89692116
541,PHBK,Barking Sands Pmrf,Kauai,126.200Mhz,0,0,0,6000,135,1,4,16,-159.7850494,22.02275848
542,PHKE,Kekaha Airport,Kekaha,None,1,0,0,4278,56,1,1,13,-159.7442932,21.97675896
543,PHLI,Lihue,Lihue,118.900Mhz,0,0,0,6512,150,2,4,104,-159.3389587,21.97597694
544,NPS,Ford Island NALF,Honolulu,None,0,0,0,4035,178,1,3,14,-157.9621277,21.36267662
545,PHDH,Dillingham Airfield,Oahu,None,0,0,0,9011,66,1,3,12,-158.1972809,21.57946587
546,PHHI,Wheeler Aaf,Wahiawa,126.300Mhz,0,0,0,5607,251,1,4,831,-158.0378418,21.48144913
547,PHJR,Kalaeloa (John Rodgers Field),Kapolei,None,0,0,0,8498,194,3,4,21,-158.071579,21.30656052
548,PHNG,Kaneohe Bay MCAS (Marion E Carl Field),Mokapu,120.700Mhz,0,0,0,7756,194,1,4,18,-157.7678986,21.45046425
549,PHNL,Honolulu Intl,Honolulu,118.100Mhz,0,0,0,12317,141,4,4,6,-157.9212646,21.31938744
563,PLWN,Washington Island Airstrip,Napari Village,None,0,0,0,3154,174,1,0,29,-160.3947296,4.698318481
564,PLFA,Tabuaeran Island Airport,Napari Village,None,0,0,0,3361,82,1,0,24,-159.3893127,3.899618387
567,HI49,Panda,Kaunakakai,None,0,0,0,1911,27,1,1,250,-157.2587585,21.14902306
568,PHLU,Kalaupapa Apt.,Kalaupapa,None,0,0,0,2709,72,1,3,23,-156.9736176,21.21100426
569,PHMK,Molokai,Kaunakakai,None,0,0,0,4470,100,2,4,442,-157.0964661,21.15297318
570,18HI,Brandt Field,Waialua,None,0,0,0,2712,82,1,0,685,-156.7343903,21.13693428
571,PHJH,Kapalua,Lahaina,None,0,0,0,3026,100,1,3,248,-156.673111,20.96298027
572,PHNY,Lanai,Lanai,None,0,0,0,4997,150,1,3,1306,-156.9514008,20.7855854
573,PHWA,Waikapu Airport,Waikapu,None,1,0,0,355,16,1,0,66,-156.58255,20.80268669
574,PHHN,Hana,Hana,None,0,0,0,3597,88,1,3,65,-156.0144348,20.79564476
575,PHOG,Kahului,Kahului,118.700Mhz,0,0,0,6988,140,2,4,25,-156.4304352,20.89898682
576,HI13,Puu Waa Waa Ranch,Kailua/Kona,None,0,0,0,2900,34,1,3,2255,-155.8480225,19.79206276
577,PHKO,Ellison Onizuka Kona Intl At K,Kailua-Kona,120.300Mhz,0,0,0,10998,144,1,4,42,-156.0456696,19.73877144
578,PHMU,Waimea-Kohala,Kamuela,None,0,0,0,5206,96,1,3,2666,-155.6681519,20.00135612
579,PHUP,Upolu,Hawi,None,0,0,0,3805,72,1,3,86,-155.8599548,20.26522827
580,HI27,Upper Paauilo Airstrip,Paauilo,None,0,0,0,1511,30,1,0,1520,-155.3886108,20.02811432
581,HI32,Pepeekeo Airstrip,Pepeekeo,None,0,0,0,795,15,1,1,613,-155.1115723,19.84400749
582,PHSF,Bradshaw Army Airfield,Pohakuloa,126.300Mhz,0,0,0,3689,98,1,4,6190,-155.5538177,19.76006317
583,PHTO,Hilo Intl,Hilo,118.100Mhz,0,0,0,9789,147,2,4,31,-155.0503693,19.71989632
601,HI23,Mountain View Airstrip,Mountain View,None,0,0,0,1421,16,1,3,1500,-155.108078,19.54640961
602,HI25,Kaalaiki Airstrip,Naalehu,None,0,0,0,1623,19,1,3,1964,-155.5782776,19.12266922
603,HI28,Pahala Airstrip,Pahala,None,0,0,0,1924,16,1,3,1195,-155.4685516,19.21563721
604,PHHA,Hawaiian Paradise Park Airport,Hawaiian Paradise Park,None,0,0,0,1158,46,1,0,599,-154.962677,19.51615715
609,PLCH,Cassidy Intl,Christmas I,None,0,0,0,6906,139,1,3,5,-157.3498688,1.986283779
610,PLBA,Banana Village Airport,Banana Village,None,0,0,0,5861,105,1,3,17,-157.1942139,1.762825251
613,NLWF,Point Vele,Futuna I,None,0,0,0,3606,100,1,3,16,-178.066452,-14.31159592
615,NFKB,Kaibu Island Airport,Sigave,None,0,0,0,2377,71,1,1,70,-179.4886475,-17.25443649
616,NLAL,Alo Airport,Alo,None,0,0,0,3290,66,1,1,315,-179.1635742,-17.43858337
617,NLAO,Alo Airport,Alo,None,0,0,0,2037,46,1,0,38,-178.7151642,-17.52588272
621,NFOL,Ono-i-Lau Airport,Haveluloto,None,0,0,0,2801,75,1,0,63,-178.7410889,-20.65887833
623,NLWW,Hihifo,Uvea I,None,0,0,0,6950,139,1,3,67,-176.199295,-13.23831463
625,NFTO,Niuafo'Ou,None,None,0,0,0,3147,96,1,1,149,-175.6304321,-15.57059765
627,NFTV,Vava'u,Vava'u,None,0,0,0,5580,82,1,3,226,-173.9628296,-18.58555222
629,NFTL,Ha'apai-Lifuka,Ha'Apai-Lifuka Island,None,0,0,0,3924,89,1,3,21,-174.3412933,-19.77697372
630,NFTF,Fua'amotu Intl,Nuku'Alofa,118.500Mhz,0,0,0,8763,138,1,3,109,-175.1499939,-21.24085808
633,PCIS,Canton AFLD,Canton I,None,0,0,0,7431,143,1,3,9,-171.7078857,-2.768648148
635,NSFA,Faleolo Intl,Apia,118.100Mhz,0,0,0,9844,141,1,3,34,-172.0083618,-13.82998943
636,NSFI,Fagali,Fagali,None,0,0,0,2326,40,1,3,121,-171.739563,-13.8492527
637,NSMA,Maota Airport,Vailoa,None,0,0,0,2257,47,1,3,98,-172.2579193,-13.74232292
641,NSTU,Pago Pago Intl,Pago Pago,None,0,0,0,10000,150,2,3,13,-170.7102509,-14.33003426
642,NSFQ,Fitiuta,"Tau Island, American Sam",None,0,0,0,3193,72,1,3,105,-169.4235687,-14.21608543
643,NSAS,Ofu Village Apt.,"Ofu, American Samoa",None,0,0,0,2049,73,1,3,12,-169.6700439,-14.18434143
647,NIUE,Niue Intl,Niue Island,None,0,0,0,7650,149,1,3,198,-169.9257507,-19.0789566
649,NCPK,Pukapuka,None,None,0,0,0,4687,62,1,3,18,-165.8397064,-10.91455078
651,NCMH,Manihiki,None,None,0,0,0,5726,82,1,3,10,-160.9992828,-10.38095379
653,NCAI,Avarua,Aitutaki,None,0,0,0,5941,95,2,3,18,-159.7658539,-18.83303833
655,NCAT,Enua,"Atiu, Cook Is",None,0,0,0,4072,146,1,3,45,-158.1200562,-19.96775436
656,NCMR,Mitiaro,None,None,0,0,0,5015,94,1,3,31,-157.7033997,-19.84255791
657,NCRG,Rarotonga Intl,Rarotonga I,118.100Mhz,0,0,0,7669,150,1,3,16,-159.8056946,-21.20257568
661,NTTB,Motu Mute,Bora Bora I,118.900Mhz,0,0,0,4935,73,1,3,10,-151.7512665,-16.44437218
662,NTTH,Fare,Huahine I,None,0,0,0,4953,55,1,3,13,-151.0217285,-16.68705559
663,NTTR,Uturoa,Raiatea I,118.500Mhz,0,0,0,4589,93,1,3,6,-151.4658356,-16.722929
664,NTTU,Tupai Airport,Faanui,None,0,0,0,2898,65,1,3,19,-151.8336945,-16.24238396
669,NTAR,Rurutu,Rurutu Austral Is,None,0,0,0,4763,58,1,3,25,-151.360611,-22.43364525
671,NZCI,Chatham Is/Tuuta,Chatham Is,None,0,0,0,4453,146,1,3,30,-176.4654083,-43.8119278
673,POLI,Oliktok LRRS,Oliktok Point,None,0,0,0,4019,121,1,3,107,-149.8833313,70.49604797
674,PAKU,Ugnu-Kuparuk,Kuparuk,None,0,0,0,6540,143,1,3,71,-149.5980682,70.33068848
675,AK11,Point McIntyre,Point Mcintyre,None,0,0,0,1550,70,1,3,15,-148.6817017,70.40156555
679,PASC,Deadhorse,Deadhorse,None,0,0,0,6488,150,2,3,64,-148.4658508,70.19553375
680,PAPU,Prudhoe Bay Airport,Prudhoe Bay,None,1,0,0,6916,155,1,2,46,-148.3466644,70.25151825
681,PABU,Bullen Point Air Force Station,Kaktovik,None,0,0,0,3629,123,1,3,18,-146.8443909,70.17108917
682,PABP,Badami,Deadhorse,None,0,0,0,5095,81,1,3,22,-147.0304871,70.13748169
683,PAAD,Point Thomson Airstrip,None,None,0,0,0,5212,203,1,3,52,-146.2909546,70.13586426
684,RK1,Kavik Strip,None,None,0,0,0,4904,154,1,1,668,-146.8993225,69.67674255
691,FXM,Flaxman Island Airstrip,Prudhoe Bay,None,1,0,0,1475,78,1,0,0,-146.0206146,70.1894455
692,PABA,Barter Island,Barter I Lrrs,None,0,0,0,4496,131,1,3,53,-143.5799408,70.13398743
693,AK99,Brown Low Point,Camden Bay,None,0,0,0,948,38,1,1,85,-149.7600861,61.44732285
697,CYDY,Dawson City Airport,Dawson City,None,0,0,0,3542,113,1,3,25,-140.1737518,69.59629059
698,CYOC,Old Crow,Old Crow,None,0,0,0,5010,106,1,3,811,-139.8399506,67.57010651
701,CYFP,Fort Mcpherson Airport,Fort Mcpherson,None,0,0,0,3137,104,1,0,29,-138.7185059,69.33320618
702,CYFF,Fort Mcpherson Airport,Fort Mcpherson,None,0,0,0,4260,112,1,3,60,-137.233963,68.92945862
703,CYKD,Aklavik,Aklavik,None,0,0,0,3213,109,1,1,20,-135.0055084,68.22333527
707,CYUB,Tuktoyaktuk,Tuktoyaktuk,None,0,0,0,4851,162,1,1,10,-133.0271912,69.43338013
708,CYEV,Zubko,Inuvik,None,0,0,0,6006,149,1,3,208,-133.4832611,68.30374908
711,PAWB,Beaver,Beaver,None,0,0,0,4309,118,1,1,364,-147.4064636,66.36220551
712,SVS,Stevens Village,Stevens Village,None,0,0,0,4340,89,1,1,319,-149.05336,66.01734161
713,31AK,Dalrymple's,Fairbanks,None,0,0,0,2193,40,1,3,450,-147.4345703,64.83460999
714,32AK,Hardrock Field,Fairbanks,None,0,0,0,1488,66,2,2,664,-147.9076538,64.90970612
715,5AK3,Wrights,North Pole,122.900Mhz,0,0,0,2549,76,1,3,480,-147.3340607,64.77325439
716,95Z,Bradley Sky Ranch,North Pole,None,0,0,0,4165,42,1,3,483,-147.3921204,64.75875092
717,AK22,Lakloey Air Park,Fairbanks,None,0,0,0,4374,56,1,1,475,-147.5251465,64.82198334
718,AK28,Chena Marina,Fairbanks,None,0,0,0,5242,45,1,3,427,-147.9216156,64.81356049
719,MTF,Metro Fld,Fairbanks,None,0,0,0,4097,50,1,1,432,-147.7593384,64.80762482
720,PAFA,Fairbanks Intl,Fairbanks,118.300Mhz,0,0,0,11804,145,3,4,432,-147.8554077,64.81390381
721,PAFB,Ladd Aaf,Ft Wainwright,125.000Mhz,0,0,0,8874,150,2,4,447,-147.6162262,64.83663177
733,PANN,Nenana Muni,Nenana,None,0,0,0,4588,111,2,3,362,-149.0760803,64.547966
734,2Z3,Eva Creek,Eva Creek,None,0,0,0,1045,88,1,2,2817,-148.862915,64.04217529
735,PAST,Summit,Summit,None,0,0,0,3998,80,1,3,2409,-149.1284485,63.33123779
736,11Z,Lignite,Lignite,None,0,0,0,955,18,1,2,1128,-149.0238953,63.91057587
737,15AK,Golden North Airfield,Cantwell,None,0,0,0,3670,30,2,3,2250,-148.84758,63.3725853
738,AK06,Denali,Mckinley Park,None,0,0,0,4049,34,1,3,2050,-148.7907257,63.63957977
739,PAHV,Healy River,Healy,None,0,0,0,2894,54,1,3,1265,-148.9688721,63.86761093
740,PAIN,McKinley Natl Park,Mckinley Park,None,0,0,0,3073,88,1,3,1720,-148.9113007,63.73239517
741,PATW,Cantwell,Cantwell,None,0,0,0,1929,34,1,1,2190,-148.9564209,63.39103317
742,2AK1,Blair Lake,Fairbanks /Ft Wainwright/,None,0,0,0,1689,43,1,2,910,-147.3651123,64.36375427
743,2AK2,Clear Creek,Fairbanks /Ft Wainwright/,None,0,0,0,5137,24,1,3,660,-147.5644836,64.45059204
744,AK32,Gold King Creek Air Force Station,Fairbanks,None,0,0,0,2219,61,1,1,1626,-147.9294586,64.19831085
745,AK7,Gold King Creek,None,None,0,0,0,2211,82,1,3,1626,-147.9290924,64.19825745
746,0AK0,Scotts,North Pole,None,0,0,0,1505,67,1,3,800,-146.8617096,64.39208984
747,AK41,Greg'n Sage,North Pole,None,0,0,0,1793,53,1,1,925,-146.8456268,64.54405975
748,0Z2,Road Commission Nr 1,Denali,None,0,0,0,1384,35,1,3,2504,-147.5424194,63.10709381
749,HNE,Tahneta Pass,Tahneta Pass Lodge,None,0,0,0,1562,55,1,1,2957,-147.3088989,61.90090942
750,Z14,Tazlina,Tazlina,None,0,0,0,1976,45,1,3,2450,-146.4595184,62.06623077
751,5AK4,Snowshoe Lake Airport and Seaplane Base,Valdez,None,0,0,0,1938,58,1,0,2380,-146.6747589,62.03279877
771,05AK,Wasilla Creek Airpark,Palmer,None,0,0,0,1727,48,1,1,620,-149.1871948,61.66869354
772,0AK1,Anderson Lake,Wasilla,None,0,0,0,2108,22,1,3,463,-149.3210297,61.61694336
773,10AK,Hunt Strip,Wasilla,None,0,0,0,735,38,2,3,200,-149.6777344,61.59177399
774,13AK,Satterbergs,Houston,None,0,0,0,1247,56,1,2,350,-149.8994293,61.6548233
775,14AK,Four Corners,Palmer,None,0,0,0,1402,57,1,3,300,-149.2481995,61.60152054
776,16AK,Gattis Strip,Wasilla,None,0,0,0,1085,40,1,3,320,-149.349884,61.59806824
777,1AK7,Hardee Field,Eagle River,None,0,0,0,779,35,1,3,626,-149.3014221,61.25078964
778,23AK,Yuknis,Wasilla,None,0,0,0,819,32,1,3,340,-149.3105621,61.5940361
779,2D3,Gooding Lake,Palmer,None,0,0,0,1984,47,1,3,500,-149.232132,61.63114548
780,34AK,Cardwell Strip,Palmer,None,0,0,0,1170,27,1,3,425,-149.288559,61.62501526
781,38AK,Mels,Wasilla,None,0,0,0,2234,123,1,3,340,-149.705246,61.55945206
782,39AK,Gilmore Strip,Palmer,None,0,0,0,1117,46,1,3,340,-149.2359161,61.58602905
783,3AK2,Niklason Lake Estates,Palmer,None,0,0,0,517,49,1,3,410,-149.2857056,61.62728119
784,3AK6,B & B Boys Ranch,Palmer,None,0,0,0,1406,68,1,2,300,-149.2681274,61.59305191
785,3AK8,Boisselle's Strip,Wasilla,None,0,0,0,662,21,1,3,400,-149.391571,61.66345215
786,42AK,Wicker,Wasilla,None,0,0,0,1251,22,1,3,314,-149.4850311,61.56826782
787,43AK,Kalmbach,Wasilla,None,0,0,0,2759,59,1,2,445,-149.5787048,61.60092926
788,47AK,Highland,Eagle River,None,0,0,0,1702,35,1,3,650,-149.5319672,61.2923851
789,4AK2,St John Homestead,Wasilla,None,0,0,0,864,54,1,1,250,-149.4238434,61.55781174
790,4AK6,Wolf Lake,Palmer,None,0,0,0,3774,38,2,3,531,-149.2916718,61.63933945
791,55AK,Lawrence Airstrip,Wasilla,None,0,0,0,1683,32,1,3,200,-149.6990204,61.4958725
792,56AK,Bechtol Field,Wasilla,None,0,0,0,1106,25,1,3,300,-149.6070862,61.57526779
793,58AK,Fairview East,Wasilla,None,0,0,0,3522,37,1,1,100,-149.3401184,61.55266953
794,59AK,Penderosa,Wasilla,None,0,0,0,1582,22,1,0,520,-149.3401031,61.63186264
795,5AK5,Todds Strip,Wasilla,None,0,0,0,1492,43,1,0,492,-149.4609528,61.65723038
796,5AK6,Colberg,Palmer,None,1,0,0,1565,28,1,3,125,-149.2681732,61.55735397
797,5AK8,Memory Lake,Wasilla,None,0,0,0,1009,20,1,3,420,-149.4319916,61.63146973
798,5AK9,Grandview Subdivision,Palmer,None,0,0,0,947,38,2,0,150,-149.1864624,61.54928589
799,65AK,Fairview Landing,Wasilla,None,0,0,0,2429,39,1,1,285,-149.3675995,61.56035995
800,67AK,South Hollywood,Wasilla,None,0,0,0,1969,82,1,1,375,-149.6706085,61.53469086
801,6AK7,Rainbow Heights Estates Airstrip,Wasilla,None,0,0,0,1949,100,1,1,270,-149.6388702,61.57387924
802,6AK8,Tulakes,Wasilla,None,0,0,0,2316,64,1,1,350,-149.6697693,61.61750412
803,71AK,Bluff Park Farm,Wasilla,None,0,0,0,1685,54,1,1,110,-149.4960175,61.52788544
804,77AK,Tidewater Bluffs,Wasilla,None,0,0,0,1669,60,1,1,80,-149.5939178,61.50233078
805,7AK4,Jack Fish Landing,Wasilla,None,0,0,0,1854,61,1,1,150,-149.460144,61.54158783
806,7AK8,Hess,Wasilla,None,0,0,0,2363,73,1,0,355,-149.6179962,61.62158966
807,87AK,Soloy Strip,Wasilla,None,0,0,0,1212,27,1,1,545,-149.2884674,61.65167999
808,89AK,Lincoln Village Airpark,Wasilla,None,0,0,0,1963,47,1,3,250,-149.705246,61.55924225
809,8AK8,North Cubs Strip Airport,Wasilla,None,0,0,0,1357,30,1,3,350,-149.6821442,61.63030243
810,9AK6,Leisurewood Airstrip Owners Assoc,Wasilla,None,0,0,0,1741,33,1,3,366,-149.6478424,61.62420654
811,9AK7,Cubdivision,Big Lake,None,0,0,0,1195,72,1,1,250,-149.8161774,61.59001923
812,A89,Settlers Bay Airstrip,Wasilla,None,0,0,0,2033,54,1,3,152,-149.6394348,61.50099182
813,AK24,Hilltop,Chugiak,None,0,0,0,1461,29,1,3,420,-149.4395447,61.4180336
814,AK25,Piper Landing,Wasilla,None,0,0,0,1071,31,1,1,350,-149.6145172,61.61772537
815,AK27,Valley Flying Crown,Wasilla,None,0,0,0,2238,25,1,3,400,-149.6238403,61.64274597
816,AK29,Reids Landing,Houston,None,0,0,0,1542,54,1,1,246,-149.8507538,61.61266708
817,AK47,Shawn Field,Wasilla,None,0,0,0,1004,24,1,3,300,-149.5631561,61.5858345
818,AK50,Sky Ranch At Pioneer Peak,Palmer,None,0,0,0,1855,23,1,3,120,-149.1414642,61.55462265
819,AK63,Pat-Mar Strip,Palmer,None,0,0,0,1391,37,1,0,246,-149.1424866,61.58848953
820,AK65,Green's Strip,Wasilla,None,0,0,0,1226,32,1,1,300,-149.3495026,61.59806824
821,AK79,Hart Lake,Wasilla,None,0,0,0,3755,35,2,3,500,-149.291687,61.63939285
822,AK83,Gannon's Landing,Wasilla,None,0,0,0,2613,82,1,1,380,-149.6108093,61.62495422
823,AK89,Black Spruce,Houston,None,0,0,0,1491,33,1,1,350,-149.8855438,61.65616608
824,AK93,Grouse Ridge,Palmer,None,0,0,0,1430,28,1,3,535,-149.2728577,61.65516663
825,AK95,Twin Lake,Big Lake,None,0,0,0,930,39,1,1,185,-149.7785645,61.56996918
826,PAGQ,Big Lake,Big Lake,None,0,0,0,2554,78,1,3,153,-149.8128204,61.53466034
827,PAAQ,Palmer Buddy Woods Muni,Palmer,None,0,0,0,6000,100,2,3,233,-149.0892639,61.59436417
828,PABV,Birchwood,Birchwood,None,0,0,0,4008,100,2,3,73,-149.5091858,61.41542053
829,PAED,Elmendorf Afb,Anchorage,127.200Mhz,0,0,0,10004,135,2,4,193,-149.8049011,61.25102234
830,PAFR,Bryant Ahp,Bryant Ahp,125.000Mhz,0,0,0,4088,103,1,3,375,-149.6533356,61.26588821
831,PAMR,Merrill Field,Anchorage,126.000Mhz,0,0,0,3999,92,3,4,128,-149.8448181,61.21291733
832,PANC,Ted Stevens Anchorage Intl,Anchorage,118.300Mhz,0,0,0,12405,194,3,4,121,-149.9974976,61.17420197
833,PAWS,Wasilla,Wasilla,None,0,0,0,3675,98,1,3,345,-149.5402527,61.57161713
834,Z40,Goose Bay,Goose Bay,None,0,0,0,3166,95,1,3,78,-149.8425903,61.3946228
835,20AK,Owen Field,Big Lake,None,0,0,0,999,60,1,1,150,-149.8950195,61.50452805
836,48AK,Graham,Sutton/Chickaloon,None,0,0,0,1970,57,1,3,1010,-148.4964905,61.79559326
837,7AK9,Vinduska,Palmer,None,0,0,0,784,24,1,3,700,-149.0481873,61.64699173
838,A13,Bold,Anchorage,None,0,0,0,1071,46,1,1,900,-148.9983826,61.3412323
839,AK1,Butte Mun,Palmer,None,0,0,0,1807,82,1,1,64,-149.0174103,61.53032303
840,AK46,Abi,Palmer,None,0,0,0,1530,29,1,0,750,-149.0429688,61.62885284
841,AK53,Downwind Landing,Palmer,None,0,0,0,1594,61,1,1,220,-148.9970703,61.58245468
842,AK59,King Ranch,Sutton,None,0,0,0,1660,61,1,1,1350,-148.3531189,61.79072571
843,AK66,Hunter Creek,Palmer,None,0,0,0,1951,69,1,3,100,-148.798233,61.45830154
844,AK88,Eagle Nest,Palmer,None,0,0,0,1081,12,1,1,416,-149.0402985,61.60454559
845,5HO,Hope,Hope,None,0,0,0,2029,76,1,3,176,-149.6229248,60.90726089
846,9AK5,Sky Harbor,Anchorage,None,0,0,0,2133,29,1,3,340,-149.8185577,61.1163559
847,AK12,Flying Crown,Anchorage,None,0,0,0,1494,34,1,1,150,-149.8640594,61.10640717
848,AK92,Rabbit Creek,Anchorage,None,0,0,0,903,44,1,1,35,-149.8274078,61.07967758
849,AQY,Girdwood,Girdwood,None,0,0,0,2512,85,1,3,149,-149.1193085,60.96906281
850,CSR,Campbell,Anchorage,None,0,0,0,4986,92,1,3,286,-149.7810669,61.15867615
851,JLA,Quartz Creek,Cooper Landing,None,0,0,0,2607,141,1,3,463,-149.7232971,60.48423386
852,PAWR,Whittier,Whittier,None,0,0,0,1367,61,1,3,29,-148.7194214,60.77726364
853,PASP,Sheep Mountain,Sheep Mountain,None,0,0,0,2302,82,1,0,2758,-147.5088654,61.81134415
854,PFCB,Chenega Bay,Chenega,None,0,0,0,3008,110,1,3,66,-147.9947357,60.07860184
939,Z91,Birch Creek,Birch Creek,None,0,0,0,4655,113,1,0,440,-145.8184814,66.27445221
940,PFYU,Fort Yukon,Ft Yukon,None,0,0,0,5582,111,1,3,447,-145.2480011,66.57196808
941,PACI,Chalkyitsik,Chalkyitsik,None,0,0,0,4463,161,1,1,537,-143.7401886,66.64493561
942,PACE,Central,Central,None,0,0,0,3236,107,1,1,926,-144.7808838,65.57395172
943,CHP,Circle Hot Springs,Circle Hot Springs,None,0,0,0,3966,145,1,1,849,-144.6108398,65.48577118
944,AK13,Chena Hot Springs,Chena Hot Springs,None,0,0,0,3134,52,1,1,1195,-146.0458527,65.05217743
945,PACR,Circle City (New),Circle,None,0,0,0,3211,40,1,3,611,-144.0761871,65.82791138
946,L20,Coal Creek,Yukon Charley Rivers,None,0,0,0,3454,76,1,3,861,-143.133255,65.31206512
955,4AK8,Tetlin,Tetlin,None,0,0,0,2776,56,1,3,200,-158.7373657,61.53631592
956,11AK,Delta Airmotive,Delta Junction,None,0,0,0,2531,103,2,2,1190,-145.5047455,64.00199127
957,9AK4,Arctic Angel,Delta Junction,None,0,0,0,1563,46,1,1,1009,-145.83078,64.13719177
958,D66,Delta Junction,Delta Junction,None,0,0,0,2826,66,2,3,1150,-145.7185822,64.0509491
959,PABI,Allen Aaf,Delta Junction/Ft Greely,119.800Mhz,0,0,0,8993,140,3,4,1266,-145.7196198,63.99443817
960,HKB,Healy Lake Airport,Deltana,None,0,0,0,2756,82,1,0,1125,-144.6929169,63.99576569
961,45AK,Cherokee,Delta Junction,None,0,0,0,3664,52,2,3,1300,-145.4232178,63.94622803
962,5BK,Black Rapids,Black Rapids,None,0,0,0,2164,65,1,3,2125,-145.8608704,63.53330612
963,AK77,All West,Delta Junction,None,0,0,0,3316,82,1,3,1275,-145.41539,63.94373703
964,PADA,Deltana Airport,Deltana,None,0,0,0,3075,82,1,1,1222,-145.0989685,63.8598671
965,PFTO,Tok Junction,Tok,None,0,0,0,2999,50,1,3,1643,-142.9537811,63.32952881
966,8AK9,Tok 2,Tok,None,0,0,0,1966,112,1,0,1630,-143.0149078,63.30823135
967,PATJ,Tok,Tok,None,0,0,0,3036,103,1,1,1584,-143.0012054,63.30361938
968,TSG,Tanacross,Tanacross,None,0,0,0,7521,393,2,0,1551,-143.3263245,63.37249374
969,4AK5,Mankomen Lake,Mankomen Lake,None,0,0,0,2116,34,1,0,3050,-144.4767456,62.99034882
970,PADB,Deltana Airport,Deltana,None,0,0,0,2094,65,1,0,2015,-144.6236572,62.60961151
971,3Z5,Brenwicks,Glennallen,None,0,0,0,1050,33,1,3,1136,-145.4255219,62.06151581
972,8AK1,Jacobus,Gulkana,None,0,0,0,968,76,2,1,1670,-145.3572235,62.27924728
973,PAGK,Gulkana,Gulkana,None,0,0,0,5003,93,1,3,1562,-145.4544373,62.15498352
974,CZO,Chistochina,Chistochina,None,0,0,0,2584,84,1,1,1857,-144.6734772,62.5617981
975,Z93,Copper Center Nr2,Copper Center,None,0,0,0,2988,82,1,3,1150,-145.299942,61.94431686
976,DDT,Duffys Tavern,Slana,None,0,0,0,783,31,1,0,2420,-143.9200592,62.72468948
977,3T4,Tetlin,None,None,0,0,0,1992,82,1,2,1669,-142.5217896,63.1343689
978,IBN,Devils Mountain Lodge,Nabesna,None,0,0,0,2289,39,1,1,2880,-142.9949341,62.39825058
1003,K55,Thompson Pass,Thompson Pass,None,0,0,0,2429,110,1,3,2080,-145.6860962,61.17730331
1004,CXC,Chitina,Chitina,None,0,0,0,3280,120,1,3,547,-144.4297791,61.58325958
1005,PACO,Cordova Airport,Cordova,None,0,0,0,1035,39,1,3,1459,-145.1812744,61.66052246
1006,CKU,Cordova Mun,Cordova,None,0,0,0,1836,56,1,1,54,-145.7254333,60.54364777
1007,PACV,Merle K (Mudhole) Smith,Cordova,123.600Mhz,0,0,0,7492,148,2,3,45,-145.4772034,60.49049759
1008,AK97,Boswell Bay,Boswell Bay,None,0,0,0,2591,72,1,0,230,-146.1462097,60.42248917
1015,CYDI,Dawson City Airport,Dawson City,None,1,0,0,5187,121,1,0,2116,-141.6438751,66.80944061
1016,PAEG,Eagle,Eagle,None,0,0,0,4257,165,1,3,904,-141.1493988,64.7780838
1019,CKX,Chicken,Chicken,None,0,0,0,3049,158,1,0,1640,-141.9513702,64.06668854
1020,BYA,Boundary,Boundary,None,0,0,0,3001,109,1,1,2940,-141.1242523,64.07749176
1021,CYDT,Dawson City Airport,Dawson City,None,0,0,0,5122,82,1,0,1936,-140.7422638,64.47609711
1022,CYDA,Dawson,Dawson,None,0,0,0,5078,37,1,3,1208,-139.1302185,64.04229736
1023,4Z5,Horsfeld,Horsfeld,None,0,0,0,1148,32,1,0,3620,-141.1818085,62.00727463
1024,CYXQ,Beaver Creek,Beaver Creek,None,0,0,0,4080,82,1,3,2123,-140.868988,62.41032028
1031,CYDB,Burwash,Burwash,None,0,0,0,5067,78,1,3,2625,-139.0399323,61.37066269
1032,19AK,Icy Bay,Icy Bay,None,0,0,0,3979,122,1,3,50,-141.6605682,59.96608734
1033,0AA1,Yakataga,Yakataga,None,0,0,0,4832,122,1,3,11,-142.4953003,60.08075333
1034,A67,Harlequin Lake,Yakutat,None,0,0,0,2174,75,1,0,113,-139.0337219,59.41436386
1035,A68,Situk,Yakutat,None,0,0,0,2150,49,1,0,59,-139.5102234,59.5528717
1036,A70,Dangerous River,Yakutat,None,0,0,0,1929,48,1,0,85,-139.2330322,59.40470505
1037,PAYA,Yakutat,Yakutat,None,0,0,0,7742,150,2,3,34,-139.6615143,59.50320053
1045,CFQ6,Pelly Crossing,Pelly Crossing,None,0,0,0,3635,122,1,0,1869,-136.5279694,62.83754349
1046,CEX4,Carmacks,Carmacks,None,0,0,0,6214,179,1,3,1770,-136.1817169,62.11087036
1047,CYHQ,Haines Junction Airport,Haines Junction,None,0,0,0,1861,29,1,1,1700,-136.3039551,62.10774231
1051,CFQ5,Silver City,Silver City,None,0,0,0,2846,82,1,1,2570,-138.4060822,61.02962494
1052,CYHT,Haines Junction,Haines Junction,None,0,0,0,5001,142,1,3,2128,-137.545639,60.78958893
